"acceptedScientificName","LON","LAT"
"""Jarava ichu Ruiz & Pav.""",-64.993611,-20.218611
"""Jarava ichu Ruiz & Pav.""",-65.137778,-20.101667
"""Jarava ichu Ruiz & Pav.""",-70.53111,-16.16639
"""Jarava ichu Ruiz & Pav.""",-70.73583,-16.0975
"""Jarava ichu Ruiz & Pav.""",-70.53083,-16.17389
"""Jarava ichu Ruiz & Pav.""",-68.973876,-18.127401
"""Jarava ichu Ruiz & Pav.""",-65.499166,-25.675555
"""Jarava ichu Ruiz & Pav.""",-77.724,-9.2422
"""Jarava ichu Ruiz & Pav.""",-77.7398,-9.2867
"""Jarava ichu Ruiz & Pav.""",-77.7213,-9.152
"""Jarava ichu Ruiz & Pav.""",-77.305,-10.1405
"""Jarava ichu Ruiz & Pav.""",-77.3908,-9.9232
"""Jarava ichu Ruiz & Pav.""",-77.4358,-9.908
"""Jarava ichu Ruiz & Pav.""",-78.5096,-7.26033
"""Jarava ichu Ruiz & Pav.""",-77.7442,-9.28881
"""Jarava ichu Ruiz & Pav.""",-77.7289,-9.24797
"""Jarava ichu Ruiz & Pav.""",-78.2338,-7.705
"""Jarava ichu Ruiz & Pav.""",-77.3083,-10.1453
"""Jarava ichu Ruiz & Pav.""",-77.3959,-9.92761
"""Jarava ichu Ruiz & Pav.""",-77.7243,-9.15325
"""Jarava ichu Ruiz & Pav.""",-77.5339,-9.91964
"""Jarava ichu Ruiz & Pav.""",-77.4376,-9.91322
"""Jarava ichu Ruiz & Pav.""",-77.395833,-9.9275
"""Jarava ichu Ruiz & Pav.""",-77.4375,-9.913333
"""Jarava ichu Ruiz & Pav.""",-77.724444,-9.153333
"""Jarava ichu Ruiz & Pav.""",-77.744167,-9.288889
"""Jarava ichu Ruiz & Pav.""",-77.728889,-9.248055
"""Jarava ichu Ruiz & Pav.""",-77.308333,-10.145278
"""Jarava ichu Ruiz & Pav.""",-64.326111,-30.946111
"""Jarava ichu Ruiz & Pav.""",-64.3425,-31.0775
"""Jarava ichu Ruiz & Pav.""",-65.794373,-26.219519
"""Jarava ichu Ruiz & Pav.""",-68.851662,-28.331884
"""Jarava ichu Ruiz & Pav.""",-76.3015,-10.9253
"""Jarava ichu Ruiz & Pav.""",-76.159,-10.1915
"""Jarava ichu Ruiz & Pav.""",-75.2372,-13.5582
"""Jarava ichu Ruiz & Pav.""",-75.0095,-13.3207
"""Jarava ichu Ruiz & Pav.""",-68.4207,-16.8027
"""Jarava ichu Ruiz & Pav.""",-70.8008,-15.6837
"""Jarava ichu Ruiz & Pav.""",-70.8558,-14.5925
"""Jarava ichu Ruiz & Pav.""",-70.8596,-14.5986
"""Jarava ichu Ruiz & Pav.""",-76.3024,-10.9311
"""Jarava ichu Ruiz & Pav.""",-68.4234,-16.8043
"""Jarava ichu Ruiz & Pav.""",-75.0157,-13.3234
"""Jarava ichu Ruiz & Pav.""",-76.5881,-11.4234
"""Jarava ichu Ruiz & Pav.""",-75.0568,-12.8134
"""Jarava ichu Ruiz & Pav.""",-70.8015,-15.6838
"""Jarava ichu Ruiz & Pav.""",-76.165,-10.1969
"""Jarava ichu Ruiz & Pav.""",-75.2398,-13.5636
"""Jarava ichu Ruiz & Pav.""",-68.423333,-16.804444
"""Jarava ichu Ruiz & Pav.""",-70.801389,-15.683889
"""Jarava ichu Ruiz & Pav.""",-75.015833,-13.323333
"""Jarava ichu Ruiz & Pav.""",-75.239722,-13.563611
"""Jarava ichu Ruiz & Pav.""",-76.588056,-11.423333
"""Jarava ichu Ruiz & Pav.""",-76.3025,-10.931111
"""Jarava ichu Ruiz & Pav.""",-76.165,-10.196944
"""Jarava ichu Ruiz & Pav.""",-70.859722,-14.598611
"""Jarava ichu Ruiz & Pav.""",-68.283333,-36.116667
"""Jarava ichu Ruiz & Pav.""",-63.685,-29.468889
"""Jarava ichu Ruiz & Pav.""",-69.210278,-33.171667
"""Jarava ichu Ruiz & Pav.""",-67.0837,-27.5028
"""Jarava ichu Ruiz & Pav.""",-65.7713,-26.7378
"""Jarava ichu Ruiz & Pav.""",-67.7837,-29.351
"""Jarava ichu Ruiz & Pav.""",-69.2063,-33.2697
"""Jarava ichu Ruiz & Pav.""",-69.0355,-34.5877
"""Jarava ichu Ruiz & Pav.""",-65.3535,-22.9755
"""Jarava ichu Ruiz & Pav.""",-66.1865,-22.8538
"""Jarava ichu Ruiz & Pav.""",-66.3558,-25.3208
"""Jarava ichu Ruiz & Pav.""",-67.886111,-29.436667
"""Jarava ichu Ruiz & Pav.""",-65.7221,-26.8046
"""Jarava ichu Ruiz & Pav.""",-67.7838,-29.3516
"""Jarava ichu Ruiz & Pav.""",-67.0839,-27.5048
"""Jarava ichu Ruiz & Pav.""",-65.3558,-22.9814
"""Jarava ichu Ruiz & Pav.""",-66.3597,-25.3237
"""Jarava ichu Ruiz & Pav.""",-69.2104,-33.2717
"""Jarava ichu Ruiz & Pav.""",-66.1887,-22.8563
"""Jarava ichu Ruiz & Pav.""",-65.3558,-22.9813
"""Jarava ichu Ruiz & Pav.""",-69.037,-34.5907
"""Jarava ichu Ruiz & Pav.""",-65.7746,-26.7409
"""Jarava ichu Ruiz & Pav.""",-69.21028,-33.27167
"""Jarava ichu Ruiz & Pav.""",-69.037028,-34.590667
"""Jarava ichu Ruiz & Pav.""",-69.210417,-33.271694
"""Jarava ichu Ruiz & Pav.""",-67.783778,-29.351556
